Date,Adj Close,Close,High,Low,Open,Volume
2024-01-01,1.0001310110092163,1.0001310110092163,1.000777006149292,0.9998430013656616,1.000095009803772,3619152850
2024-01-02,1.000162959098816,1.000162959098816,1.0007599592208862,0.9994850158691406,1.0000250339508057,7168716923
2024-01-03,1.000182032585144,1.000182032585144,1.0009260177612305,0.9978139996528625,1.0000900030136108,9659438355
2024-01-04,0.9999790191650391,0.9999790191650391,1.0006550550460815,0.9998549818992615,0.9999160170555115,6513854273
2024-01-05,1.0000510215759277,1.0000510215759277,1.0007439851760864,0.9996709823608398,0.999875009059906,6668210536
2024-01-06,1.0001130104064941,1.0001130104064941,1.0004960298538208,0.9997770190238953,1.0000540018081665,3301845016
2024-01-07,0.9999799728393555,0.9999799728393555,1.0005849599838257,0.9996650218963623,0.9999930262565613,3454405965
2024-01-08,0.9998549818992615,0.9998549818992615,1.000857949256897,0.9994760155677795,1.0000380277633667,7434325806
2024-01-09,0.9999920129776001,0.9999920129776001,1.000722050666809,0.999413013458252,1.0000250339508057,7685031179
2024-01-10,0.9998149871826172,0.9998149871826172,1.0007100105285645,0.9994279742240906,1.0000309944152832,10293999660
2024-01-11,1.000236988067627,1.000236988067627,1.0004420280456543,0.9993770122528076,0.9998900294303894,9752773344
2024-01-12,1.0002950429916382,1.0002950429916382,1.0008009672164917,0.9994909763336182,1.0001970529556274,9173229465
2024-01-13,1.0001499652862549,1.0001499652862549,1.0005559921264648,0.999750018119812,1.0004769563674927,4721219489
2024-01-14,1.0001909732818604,1.0001909732818604,1.0005700588226318,0.9998869895935059,1.0001879930496216,3885825077
2024-01-15,1.0005220174789429,1.0005220174789429,1.000849962234497,0.9998459815979004,1.000154972076416,4968009259
2024-01-16,1.0002059936523438,1.0002059936523438,1.000931978225708,0.9998530149459839,1.0002180337905884,5325841668
2024-01-17,1.0001640319824219,1.0001640319824219,1.0009560585021973,0.9998070001602173,1.0001850128173828,5296515232
2024-01-18,1.0002169609069824,1.0002169609069824,1.0012329816818237,0.9996979832649231,1.0001829862594604,6065965043
2024-01-19,1.0001909732818604,1.0001909732818604,1.0008039474487305,0.9996939897537231,1.0003900527954102,5781605843
2024-01-20,1.0000499486923218,1.0000499486923218,1.0016249418258667,0.9997770190238953,1.000241994857788,2710642311
2024-01-21,1.0000189542770386,1.0000189542770386,1.000918984413147,0.9998229742050171,1.0001050233840942,2267115211
2024-01-22,1.0000200271606445,1.0000200271606445,1.0009560585021973,0.9997860193252563,1.000020980834961,7125306569
2024-01-23,1.000087022781372,1.000087022781372,1.0011850595474243,0.9997419714927673,0.9999549984931946,6820740579
2024-01-24,1.0001790523529053,1.0001790523529053,1.0008219480514526,0.9998430013656616,1.0001709461212158,5374964637
2024-01-25,1.000285029411316,1.000285029411316,1.0008349418640137,0.999875009059906,1.0000669956207275,4814403169
2024-01-26,1.0001440048217773,1.0001440048217773,1.0010420083999634,0.9998869895935059,1.0001330375671387,5487181666
2024-01-27,1.0000879764556885,1.0000879764556885,1.0006259679794312,0.999904990196228,1.0001260042190552,2863545371
2024-01-28,1.0001230239868164,1.0001230239868164,1.0003260374069214,0.9997000098228455,1.0001389980316162,4447643739
2024-01-29,1.000175952911377,1.000175952911377,1.0006680488586426,0.9999319911003113,1.0001169443130493,4920736968
2024-01-30,1.0000560283660889,1.0000560283660889,1.000385046005249,0.999754011631012,1.0001749992370605,5630117915
2024-01-31,1.0001740455627441,1.0001740455627441,1.0007599592208862,0.999779999256134,1.000067949295044,7284362922
2024-02-01,1.0003440380096436,1.0003440380096436,1.000920057296753,0.9997940063476562,1.0001699924468994,5394329612
2024-02-02,1.000141978263855,1.000141978263855,1.0007270574569702,0.999891996383667,1.0003310441970825,4598678104
2024-02-03,1.0001449584960938,1.0001449584960938,1.0004639625549316,0.9998649954795837,1.0001310110092163,2502413315
2024-02-04,1.0001269578933716,1.0001269578933716,1.0005229711532593,0.9999300241470337,1.0001709461212158,2734642073
2024-02-05,1.0000569820404053,1.0000569820404053,1.0008900165557861,0.9997990131378174,1.0001670122146606,4507910878
2024-02-06,1.0002210140228271,1.0002210140228271,1.0008260011672974,0.9998430013656616,1.0000959634780884,4415864090
2024-02-07,1.0000929832458496,1.0000929832458496,1.000723958015442,0.9996939897537231,1.000154972076416,5719303290
2024-02-08,1.000048041343689,1.000048041343689,1.0002399682998657,0.9993759989738464,0.9998639822006226,6233371927
2024-02-09,0.9999250173568726,0.9999250173568726,1.0004260540008545,0.9993820190429688,0.9999880194664001,8069980546
2024-02-10,1.0000139474868774,1.0000139474868774,1.000393033027649,0.9997829794883728,1.0000120401382446,3745251311
2024-02-11,0.9999420046806335,0.9999420046806335,1.0005409717559814,0.9996129870414734,1.0000109672546387,4073957830
2024-02-12,0.9999729990959167,0.9999729990959167,1.0007799863815308,0.999767005443573,0.9999290108680725,6739557067
2024-02-13,1.0000959634780884,1.0000959634780884,1.000694990158081,0.9995660185813904,0.9999549984931946,6825450889
2024-02-14,1.0000319480895996,1.0000319480895996,1.0005970001220703,0.9994879961013794,1.000195026397705,6680249701
2024-02-15,0.9999639987945557,0.9999639987945557,1.0002449750900269,0.9992049932479858,1.0000050067901611,7527179544
2024-02-16,1.0000089406967163,1.0000089406967163,1.000223994255066,0.9992629885673523,0.9999169707298279,5614125794
2024-02-17,1.0000649690628052,1.0000649690628052,1.0003440380096436,0.9994480013847351,0.9999970197677612,3780445355
2024-02-18,1.0000519752502441,1.0000519752502441,1.0003039836883545,0.9993910193443298,1.0000050067901611,3863859252
2024-02-19,0.9998760223388672,0.9998760223388672,1.0001870393753052,0.9994779825210571,1.0000319480895996,5396207837
2024-02-20,0.9999309778213501,0.9999309778213501,1.0002690553665161,0.9993330240249634,0.9997720122337341,7544920935
2024-02-21,1.0000309944152832,1.0000309944152832,1.0002360343933105,0.9992830157279968,0.9999179840087891,6349227247
2024-02-22,1.000020980834961,1.000020980834961,1.0003459453582764,0.9994369745254517,1.0001410245895386,6826866133
2024-02-23,1.0000189542770386,1.0000189542770386,1.0005170106887817,0.9996809959411621,1.0000900030136108,4974874020
2024-02-24,1.0001239776611328,1.0001239776611328,1.0003479719161987,0.9996389746665955,0.9999719858169556,3060116653
2024-02-25,0.999875009059906,0.999875009059906,1.0005589723587036,0.9995149970054626,1.0000449419021606,3463826952
2024-02-26,0.9999499917030334,0.9999499917030334,1.0003230571746826,0.9991660118103027,1.0000029802322388,6783326949
2024-02-27,0.9999210238456726,0.9999210238456726,1.0003269910812378,0.9989060163497925,1.0000109672546387,8273690025
2024-02-28,0.9999520182609558,0.9999520182609558,1.0002180337905884,0.998071014881134,0.9999769926071167,11959164677
2024-02-29,0.999754011631012,0.999754011631012,1.0003180503845215,0.9989029765129089,1.0000109672546387,10631188477
2024-03-01,0.9999420046806335,0.9999420046806335,1.0002529621124268,0.9993389844894409,0.9998490214347839,7468283734
2024-03-02,0.9997950196266174,0.9997950196266174,1.0001970529556274,0.9991940259933472,0.9999570250511169,5668798810
2024-03-03,0.9998900294303894,0.9998900294303894,1.0004349946975708,0.9993699789047241,0.9998419880867004,5663975274
2024-03-04,0.99993497133255,0.99993497133255,1.0005600452423096,0.9993860125541687,0.9999009966850281,10518120570
2024-03-05,0.9999979734420776,0.9999979734420776,1.0005429983139038,0.9985740184783936,0.9999960064888,18001924574
2024-03-06,0.999800980091095,0.999800980091095,1.0015259981155396,0.9991469979286194,0.9998459815979004,12709293551
2024-03-07,0.9997079968452454,0.9997079968452454,1.000452995300293,0.9982020258903503,0.9998289942741394,10388182989
2024-03-08,0.9998970031738281,0.9998970031738281,1.00040602684021,0.9978899955749512,0.9999899864196777,10713621716
2024-03-09,1.000038981437683,1.000038981437683,1.000298023223877,0.999023973941803,0.9998440146446228,5513805821
2024-03-10,0.9999949932098389,0.9999949932098389,1.000264048576355,0.9990140199661255,1.0000590085983276,7240540541
2024-03-11,0.9999570250511169,0.9999570250511169,1.0003130435943604,0.9989110231399536,1.0000029802322388,12100716195
2024-03-12,0.9999539852142334,0.9999539852142334,1.000417947769165,0.9984850287437439,0.9999819993972778,12511458622
2024-03-13,0.9997689723968506,0.9997689723968506,1.0006630420684814,0.9989849925041199,1.0000050067901611,10114698359
2024-03-14,0.9999319911003113,0.9999319911003113,1.0003739595413208,0.9987990260124207,0.9997460246086121,13013493200
2024-03-15,1.0000369548797607,1.0000369548797607,1.0020979642868042,0.9991120100021362,0.999858021736145,17489269628
2024-03-16,1.000115990638733,1.000115990638733,1.0009429454803467,0.9990289807319641,1.0000089406967163,12373832704
2024-03-17,1.0001540184020996,1.0001540184020996,1.0012409687042236,0.999504029750824,1.0000989437103271,11925580792
2024-03-18,0.9999060034751892,0.9999060034751892,1.0010969638824463,0.9992309808731079,1.0001879930496216,12802524795
2024-03-19,1.0000989437103271,1.0000989437103271,1.0014549493789673,0.9994630217552185,0.9999279975891113,14129126750
2024-03-20,1.0001749992370605,1.0001749992370605,1.0014820098876953,0.9996579885482788,1.0002340078353882,13623240407
2024-03-21,1.000108003616333,1.000108003616333,1.0017249584197998,0.9996510148048401,1.0001540184020996,9554155555
2024-03-22,1.0000499486923218,1.0000499486923218,1.0010910034179688,0.999222993850708,1.0000970363616943,8965555313
2024-03-23,1.0001980066299438,1.0001980066299438,1.0007590055465698,0.999625027179718,0.9999939799308777,5054824899
2024-03-24,1.000148057937622,1.000148057937622,1.0011249780654907,0.9997349977493286,1.0002549886703491,5296441294
2024-03-25,0.9999150037765503,0.9999150037765503,1.0011940002441406,0.9988470077514648,1.0000920295715332,8257351260
2024-03-26,1.0000569820404053,1.0000569820404053,1.0004019737243652,0.9989380240440369,0.9999070167541504,8407213538
2024-03-27,1.0000779628753662,1.0000779628753662,1.0008200407028198,0.9994850158691406,1.0000079870224,10072829600
2024-03-28,1.0000269412994385,1.0000269412994385,1.000797986984253,0.9995459914207458,1.0000720024108887,8026263655
2024-03-29,0.9998800158500671,0.9998800158500671,1.000445008277893,0.9993820190429688,1.0000699758529663,7136644890
2024-03-30,0.9999579787254333,0.9999579787254333,1.0003620386123657,0.9994379878044128,0.999888002872467,5877790949
2024-03-31,0.9999979734420776,0.9999979734420776,1.0008950233459473,0.9996529817581177,0.9999849796295166,5561724629
2024-04-01,1.000048041343689,1.000048041343689,1.001276969909668,0.9996860027313232,0.9999740123748779,9035171770
2024-04-02,0.9999960064888,0.9999960064888,1.000535011291504,0.9989889860153198,1.0000590085983276,12493890476
2024-04-03,0.9999979734420776,0.9999979734420776,1.0004719495773315,0.9993460178375244,1.0000050067901611,9728672985
2024-04-04,1.000040054321289,1.000040054321289,1.0002729892730713,0.9990829825401306,0.9999549984931946,12034799564
2024-04-05,0.9998549818992615,0.9998549818992615,1.0006170272827148,0.9993360042572021,1.0000280141830444,13790745235
2024-04-06,1.0000560283660889,1.0000560283660889,1.0003060102462769,0.9995359778404236,0.9998890161514282,8021149275
2024-04-07,0.9999210238456726,0.9999210238456726,1.0002930164337158,0.9993799924850464,1.0000710487365723,4713439433
2024-04-08,1.0002100467681885,1.0002100467681885,1.0010319948196411,0.9993900060653687,0.9999499917030334,8121148241
2024-04-09,0.9999930262565613,0.9999930262565613,1.0008649826049805,0.9995229840278625,1.0002739429473877,7949691378
2024-04-10,1.0001640319824219,1.0001640319824219,1.001062035560608,0.9994419813156128,0.9999840259552002,7603456293
2024-04-11,1.0003139972686768,1.0003139972686768,1.0010809898376465,0.9994170069694519,1.0000280141830444,7223448243
2024-04-12,0.9999619722366333,0.9999619722366333,1.0016599893569946,0.9992190003395081,1.0003249645233154,10539883881
2024-04-13,0.9999399781227112,0.9999399781227112,1.001729965209961,0.9989699721336365,0.9999380111694336,12008147392
2024-04-14,1.0002909898757935,1.0002909898757935,1.0011999607086182,0.9990869760513306,1.0000139474868774,10996382552
2024-04-15,1.000156044960022,1.000156044960022,1.00101900100708,0.9992660284042358,1.0003060102462769,9899289273
2024-04-16,1.0000009536743164,1.0000009536743164,1.0011650323867798,0.9994630217552185,1.0000979900360107,9306979016
2024-04-17,1.0000029802322388,1.0000029802322388,1.0011019706726074,0.9993690252304077,1.0000649690628052,8797320706
2024-04-18,1.0001620054244995,1.0001620054244995,1.0011719465255737,0.9994379878044128,0.9999970197677612,8537096534
2024-04-19,1.0000900030136108,1.0000900030136108,1.0008829832077026,0.9995390176773071,1.0001490116119385,11026707590
2024-04-20,1.0000590085983276,1.0000590085983276,1.0009599924087524,0.9996640086174011,1.000216007232666,5172051416
2024-04-21,1.0000070333480835,1.0000070333480835,1.0008840560913086,0.9996039867401123,1.0000410079956055,4622993536
2024-04-22,1.0000499486923218,1.0000499486923218,1.0009959936141968,0.9995710253715515,1.0000840425491333,7099413055
2024-04-23,0.9999979734420776,0.9999979734420776,1.0008410215377808,0.9996790289878845,1.0000369548797607,5682840288
2024-04-24,1.0004520416259766,1.0004520416259766,1.0010509490966797,0.9995909929275513,0.9999909996986389,7285867078
2024-04-25,1.0000009536743164,1.0000009536743164,1.0011500120162964,0.9995800256729126,1.0002549886703491,7296808841
2024-04-26,1.0000760555267334,1.0000760555267334,1.0012120008468628,0.9996230006217957,1.0000489950180054,6238863810
2024-04-27,1.000033974647522,1.000033974647522,1.0013090372085571,0.999642014503479,0.9999989867210388,4837869303
2024-04-28,1.0000640153884888,1.0000640153884888,1.000944972038269,0.9996349811553955,1.000033974647522,4003587751
2024-04-29,1.0000109672546387,1.0000109672546387,1.001170039176941,0.9996740221977234,1.0000699758529663,6353850718
2024-04-30,0.9999359846115112,0.9999359846115112,1.0013459920883179,0.9993330240249634,1.0000040531158447,8551034898
2024-05-01,0.999966025352478,0.999966025352478,1.0013619661331177,0.9994360208511353,0.9999139904975891,9451759014
2024-05-02,1.0001020431518555,1.0001020431518555,1.0015360116958618,0.9997149705886841,0.9999639987945557,7331043686
2024-05-03,1.0001709461212158,1.0001709461212158,1.0017249584197998,0.9996169805526733,1.0000959634780884,7138386537
2024-05-04,1.0000920295715332,1.0000920295715332,1.0012890100479126,0.9996479749679565,1.0001939535140991,5593446561
2024-05-05,1.0002260208129883,1.0002260208129883,1.0011630058288574,0.9995610117912292,1.000100016593933,4318363603
2024-05-06,1.0000180006027222,1.0000180006027222,1.0013530254364014,0.9996560215950012,1.000296950340271,6005322108
2024-05-07,0.9998499751091003,0.9998499751091003,1.001121997833252,0.9996920228004456,1.0000269412994385,5575954842
2024-05-08,0.9999110102653503,0.9999110102653503,1.0014450550079346,0.9996029734611511,0.9998070001602173,5502550653
