rank,symbol,ticker,days_data,last_price,adf_statistic,adf_p_value,stationary_95pct,price_range,range_pct,avg_daily_range_pct,half_life,hurst_exponent,hurst_state,regime,trend_slope,pct_above_ema200,atr,atr_pct,grid_spacing,grid_spacing_pct,selected
39,UNI,UNI-USD,473,0.0001630000042496249,-1.6688850918693359,0.4472108771967656,False,0.00029800000629620627,275.92593129057235,8.621728647601575,10.90009445992964,0.39419629071362583,Random,OTHER,-0.00250095515122561,0.5420560747663551,4.946793819974832e-06,0.0430642687377496,2.473396909987416e-06,0.015174213776090179,False
12,ADA,ADA-USD,732,0.35621199011802673,-1.9607127209260549,0.3040602904775071,False,0.9179520010948181,293.1302436356902,6.522997887929234,50.20259601223423,0.4176052538716696,Random,OTHER,-0.0009173606540598029,0.5074626865671642,0.021776026547372006,0.08019936125590617,0.010888013273686003,0.030566105509470316,False
28,DAI,DAI-USD,732,0.9997259974479675,-5.10674488382604,1.3587740433220015e-05,True,0.0014000535011291504,0.14012305463606034,0.07698855248900915,0.743190253850613,0.036888357287117375,Mean-Reverting,OTHER,-6.635054294571701e-07,0.42686567164179107,0.0007612776559341777,0.000826729483252622,0.00038063882796708886,0.00038074315256255987,False
9,DOGE,DOGE-USD,732,0.12668000161647797,-2.103197152957741,0.24323095519889854,False,0.38936398923397064,499.6137663611533,7.258301689199115,73.34310429038766,0.4547886108739041,Random,OTHER,-0.0009422739551939526,0.4059701492537313,0.006403376996988203,0.0815610495882659,0.0032016884984941013,0.025273827420583487,False
35,CRO,CRO-USD,732,0.09368500113487244,-2.370769055746676,0.15015713344075543,False,0.25833801180124283,366.49928721213,6.601198584325071,44.63760868655352,0.3521942033943179,Random,OTHER,0.0017100600766131078,0.3850746268656716,0.003962675282162733,0.092818182658269,0.0019813376410813665,0.021148931174467926,False
6,USDC,USDC-USD,732,0.9997580051422119,-3.592584543886921,0.005904388159656914,True,0.0010920166969299316,0.10926395005908102,0.15012794997284298,0.7481611085777821,0.020312841729017598,Mean-Reverting,OTHER,-4.145909111306128e-07,0.3850746268656716,0.0016781520291729935,0.0018529859032008476,0.0008390760145864967,0.0008392791158167733,False
34,TON,TON-USD,732,0.00685400003567338,-2.237659107700303,0.19286229087098444,False,3.836767116561532,58963.68746491618,256.0983456998743,4.928806873502187,0.27295880874152784,Mean-Reverting,OTHER,-0.009781727842211608,0.3044776119402985,0.0003304333026897281,0.9004143245029368,0.00016521665134486404,0.02410514305295479,False
26,AVAX,AVAX-USD,732,13.549633026123047,-2.3273371794043074,0.1633026909424567,False,49.255008697509766,430.74142647451293,7.087210956190147,57.22446604869879,0.38306555808773035,Random,OTHER,-0.0010053757638357956,0.2835820895522388,0.6650616861055252,0.0917371346795917,0.3325308430527626,0.02454168628859977,False
37,M,M-USD,732,0.0004149999876972288,-1.9241109452650913,0.32080494319165187,False,0.0061639998748432845,1862.2356771999969,8.149902849068397,29.49619834178664,0.4043874815085073,Random,OTHER,-0.00151295469894548,0.28059701492537314,2.299714032645007e-05,0.07944871286510775,1.1498570163225034e-05,0.027707398805067042,False
38,DOT,DOT-USD,732,1.996027946472168,-1.816331204356135,0.37238437540760905,False,9.860502004623413,586.0973653074607,6.431555639026479,79.97429603970073,0.3774641038706154,Random,OTHER,-0.001961752211933053,0.09850746268656717,0.11949027905007695,0.08880311171564258,0.059745139525038474,0.02993201554649252,False
29,SHIB,SHIB-USD,732,7.000000096013537e-06,-2.314339364845941,0.16738493891267558,False,2.9000001177337253e-05,414.28572542238396,6.906695328874034,47.70374615610985,0.31806330579995495,Mean-Reverting,OTHER,-0.0017692183757355103,0.08358208955223881,3.241375837851493e-07,0.05417722458603467,1.6206879189257466e-07,0.023152684238514794,False
36,RAIN,RAIN-USD,732,3.300000025774352e-05,-2.272307098786125,0.18105506839955343,False,0.004259999932401115,35499.99818101066,28.03557614423506,21.659828936832376,0.30594301111554534,Mean-Reverting,OTHER,-0.011103037458046973,0.023880597014925373,1.0409534847982533e-05,0.36467480298329896,5.204767423991266e-06,0.15772022373757275,False
5,XRP,XRP-USD,732,1.8779360055923462,-1.3792424960337528,0.592186084688603,False,3.1359419226646423,746.9676484330644,5.787559860456747,154.38927748307134,0.5059173883323455,Random,RANGE,0.00019840451085990666,0.8328358208955224,0.07146038619528641,0.06505705420519807,0.035730193097643206,0.019026310263630653,False
44,AAVE,AAVE-USD,732,148.69020080566406,-1.6747353442259705,0.4441743327240517,False,305.8356399536133,390.96262766281893,7.394556358607995,76.56827078467059,0.4459935122970617,Random,RANGE,0.00014372345561719383,0.6179104477611941,9.41425160534597,0.08930963849882277,4.707125802672985,0.0316572697942962,False
21,XLM,XLM-USD,732,0.20851199328899384,-2.1670661519773975,0.21841487654981373,False,0.48549797385931015,578.7316516460508,6.00741210719006,92.24592335185153,0.420086961092851,Random,RANGE,-8.365093573197797e-05,0.5671641791044776,0.010469556342369755,0.0705339977856548,0.005234778171184878,0.025105405634531393,False
23,LTC,LTC-USD,732,79.84381103515625,-2.954714456613176,0.0393454169216742,True,81.0063247680664,144.69572657003894,5.663464392259673,29.238456589355998,0.3557684130203648,Random,RANGE,-9.97944335981825e-05,0.5432835820895522,3.2450483180360212,0.07476654275936614,1.6225241590180106,0.020321226379131533,False
7,SOL,SOL-USD,732,126.76112365722656,-2.7926157170469414,0.05933632667370671,False,178.24694061279297,213.15588394768938,6.498678625274762,33.679526211601704,0.33744549019694553,Mean-Reverting,RANGE,0.00018625464834387502,0.5164179104477612,5.589153227952597,0.07204336411016565,2.7945766139762984,0.022046006956620897,False
18,LINK,LINK-USD,732,12.586158752441406,-2.630230739522821,0.08690875227009381,False,19.80140972137451,208.75579002126136,6.755749752903335,34.53143571159252,0.3863219746860823,Random,RANGE,5.639873653255065e-05,0.44776119402985076,0.5839095814509319,0.08382337570020483,0.29195479072546593,0.023196496760287077,False
24,ZEC,ZEC-USD,732,524.9619140625,0.01857404767089872,0.960041455950213,False,680.1408710479736,3717.9216717826926,8.587323589285461,-328.06958327376714,0.4400800794268423,Random,UPTREND,0.006238403722705134,0.5611940298507463,39.86815121166802,0.14154050117779435,19.93407560583401,0.03797242251646609,False
