Date,Adj Close,Close,High,Low,Open,Volume
2024-01-01,2.259896993637085,2.259896993637085,2.2985239028930664,2.237823963165283,2.2435081005096436,2457631
2024-01-02,2.297621965408325,2.297621965408325,2.419682025909424,2.258784055709839,2.2600209712982178,30776323
2024-01-03,2.2849791049957275,2.2849791049957275,2.3466949462890625,1.9866280555725098,2.302764892578125,13850328
2024-01-04,2.1495699882507324,2.1495699882507324,2.2953200340270996,2.116831064224243,2.2849700450897217,3676089
2024-01-05,2.094036102294922,2.094036102294922,2.150223970413208,2.078263998031616,2.148336887359619,2480582
2024-01-06,2.4398701190948486,2.4398701190948486,2.494720935821533,2.092721939086914,2.092721939086914,139747507
2024-01-07,2.093216896057129,2.093216896057129,2.4383859634399414,2.0740039348602295,2.43688702583313,40902089
2024-01-08,2.153069019317627,2.153069019317627,2.2134010791778564,1.9467970132827759,2.097417116165161,19731736
2024-01-09,1.9943749904632568,1.9943749904632568,2.1554489135742188,1.9324619770050049,2.153022050857544,6045435
2024-01-10,2.078134059906006,2.078134059906006,2.1310880184173584,1.9061360359191895,2.005052089691162,5536663
2024-01-11,2.294301986694336,2.294301986694336,2.3588199615478516,2.077172040939331,2.080610990524292,39535545
2024-01-12,2.192897081375122,2.192897081375122,2.377113103866577,2.1058590412139893,2.2830140590667725,9483000
2024-01-13,2.18322491645813,2.18322491645813,2.2172279357910156,2.0875070095062256,2.1892709732055664,3677191
2024-01-14,2.169508934020996,2.169508934020996,2.235919952392578,2.1384971141815186,2.18641996383667,1953901
2024-01-15,2.2139859199523926,2.2139859199523926,2.228637933731079,2.1640470027923584,2.1752400398254395,4816866
2024-01-16,2.201724052429199,2.201724052429199,2.226491928100586,2.1630818843841553,2.2139880657196045,3307780
2024-01-17,2.163243055343628,2.163243055343628,2.2094740867614746,2.131392002105713,2.2017829418182373,2284705
2024-01-18,2.1782920360565186,2.1782920360565186,2.3321290016174316,2.13374400138855,2.163243055343628,30215130
2024-01-19,2.110585927963257,2.110585927963257,2.213442087173462,2.0409789085388184,2.1782920360565186,6146912
2024-01-20,2.1508688926696777,2.1508688926696777,2.1525020599365234,2.0804660320281982,2.1140758991241455,1566187
2024-01-21,2.126862049102783,2.126862049102783,2.1643331050872803,2.1222450733184814,2.15421199798584,1533521
2024-01-22,1.9593440294265747,1.9593440294265747,2.1293399333953857,1.956712007522583,2.1293399333953857,2471715
2024-01-23,1.9715039730072021,1.9715039730072021,2.1324141025543213,1.8697509765625,1.9593440294265747,21538051
2024-01-24,2.065390110015869,2.065390110015869,2.0974769592285156,1.9189590215682983,1.975180983543396,6296074
2024-01-25,2.025283098220825,2.025283098220825,2.1095941066741943,1.9934890270233154,2.0791590213775635,4805435
2024-01-26,2.0791499614715576,2.0791499614715576,2.1117820739746094,2.012885093688965,2.026298999786377,4620633
2024-01-27,2.0836830139160156,2.0836830139160156,2.0973119735717773,2.044719934463501,2.079149007797241,2243721
2024-01-28,2.0682051181793213,2.0682051181793213,2.106271982192993,2.0561881065368652,2.086582899093628,2230949
2024-01-29,2.092813014984131,2.092813014984131,2.093280076980591,2.042454957962036,2.0699260234832764,2227677
2024-01-30,2.0511980056762695,2.0511980056762695,2.096158981323242,2.0455760955810547,2.0933918952941895,2843140
2024-01-31,2.0152649879455566,2.0152649879455566,2.1883249282836914,1.9962680339813232,2.051845073699951,15522389
2024-02-01,2.033950090408325,2.033950090408325,2.0343589782714844,1.9584670066833496,2.0152649879455566,2427760
2024-02-02,2.0166220664978027,2.0166220664978027,2.0855209827423096,2.005671977996826,2.0346779823303223,1446155
2024-02-03,2.0175371170043945,2.0175371170043945,2.0260660648345947,2.0080769062042236,2.0166220664978027,1045708
2024-02-04,2.006870985031128,2.006870985031128,2.0283350944519043,1.9946520328521729,2.0179450511932373,951321
2024-02-05,1.991866946220398,1.991866946220398,2.0115420818328857,1.9726879596710205,2.0056920051574707,1495264
2024-02-06,2.002232074737549,2.002232074737549,2.0117380619049072,1.991129994392395,1.9917949438095093,1155932
2024-02-07,1.9910939931869507,1.9910939931869507,2.009277105331421,1.9509929418563843,2.002289056777954,1575811
2024-02-08,2.0150270462036133,2.0150270462036133,2.032879114151001,1.9873889684677124,1.9911479949951172,1679637
2024-02-09,2.035989999771118,2.035989999771118,2.0438499450683594,2.013219118118286,2.015984058380127,1880243
2024-02-10,2.028170108795166,2.028170108795166,2.0363450050354004,1.9952410459518433,2.0348899364471436,1762495
2024-02-11,2.0539400577545166,2.0539400577545166,2.0686049461364746,2.0224990844726562,2.0281929969787598,5349724
2024-02-12,2.0678799152374268,2.0678799152374268,2.1522018909454346,2.0223889350891113,2.0553019046783447,11263193
2024-02-13,2.0459799766540527,2.0459799766540527,2.0975561141967773,2.0280990600585938,2.0707459449768066,2970860
2024-02-14,2.092255115509033,2.092255115509033,2.0982019901275635,2.0349059104919434,2.0441110134124756,2456486
2024-02-15,2.13529109954834,2.13529109954834,2.1491849422454834,2.06140398979187,2.0922460556030273,5864071
2024-02-16,2.1602909564971924,2.1602909564971924,2.1636390686035156,2.1015169620513916,2.143799066543579,4133447
2024-02-17,2.5870859622955322,2.5870859622955322,2.6384449005126953,2.1562390327453613,2.1596450805664062,170975160
2024-02-18,2.539669990539551,2.539669990539551,2.732283115386963,2.424762010574341,2.592313051223755,127117928
2024-02-19,2.4258649349212646,2.4258649349212646,2.547866106033325,2.4189159870147705,2.544140100479126,27400641
2024-02-20,2.344989061355591,2.344989061355591,2.425309896469116,2.2879040241241455,2.4251279830932617,14685023
2024-02-21,2.3231139183044434,2.3231139183044434,2.344989061355591,2.249634027481079,2.344989061355591,6969021
2024-02-22,2.3099119663238525,2.3099119663238525,2.3315300941467285,2.2703189849853516,2.3272581100463867,4341153
2024-02-23,2.2546939849853516,2.2546939849853516,2.308562994003296,2.090022087097168,2.3000569343566895,3563288
2024-02-24,2.282212018966675,2.282212018966675,2.363831043243408,2.249336004257202,2.2546939849853516,13694871
2024-02-25,2.2357749938964844,2.2357749938964844,2.2836220264434814,2.208904981613159,2.282932996749878,3328362
2024-02-26,2.293210029602051,2.293210029602051,2.3369269371032715,2.2166171073913574,2.2357749938964844,15701145
2024-02-27,2.2811899185180664,2.2811899185180664,2.2924859523773193,2.2540171146392822,2.2924859523773193,4644693
2024-02-28,2.351996898651123,2.351996898651123,2.386068105697632,2.258718967437744,2.281856060028076,13420347
2024-02-29,2.4357569217681885,2.4357569217681885,2.4483580589294434,2.303260087966919,2.348189115524292,15649995
2024-03-01,2.586529016494751,2.586529016494751,2.6098740100860596,2.4006130695343018,2.435791015625,22659913
2024-03-02,2.634995937347412,2.634995937347412,2.6974709033966064,2.530992031097412,2.588710069656372,19470254
2024-03-03,2.5866639614105225,2.5866639614105225,2.680521011352539,2.39330792427063,2.6306259632110596,14221095
2024-03-04,2.744050979614258,2.744050979614258,2.7822771072387695,2.5353450775146484,2.5859479904174805,14220252
2024-03-05,2.6354050636291504,2.6354050636291504,2.8869760036468506,2.4315340518951416,2.75404691696167,21812818
2024-03-06,2.883855104446411,2.883855104446411,2.904400110244751,2.5128800868988037,2.6354050636291504,24042713
2024-03-07,2.9566309452056885,2.9566309452056885,2.9566810131073,2.7934958934783936,2.883855104446411,11358986
2024-03-08,3.039876937866211,3.039876937866211,3.313918113708496,2.86838698387146,2.9566309452056885,35473656
2024-03-09,3.0337440967559814,3.0337440967559814,3.125056028366089,2.944715976715088,3.039876937866211,13945712
2024-03-10,2.9803380966186523,2.9803380966186523,3.043315887451172,2.9249160289764404,3.0337440967559814,7381710
2024-03-11,3.2314939498901367,3.2314939498901367,3.285717010498047,2.828934907913208,2.9803380966186523,27559426
2024-03-12,3.1816821098327637,3.1816821098327637,3.427743911743164,2.983088970184326,3.2314939498901367,23253061
2024-03-13,3.185148000717163,3.185148000717163,3.2888779640197754,3.091454029083252,3.1816821098327637,12540518
2024-03-14,3.1193270683288574,3.1193270683288574,3.3204240798950195,2.9263839721679688,3.185148000717163,21102615
2024-03-15,2.963160991668701,2.963160991668701,3.139343023300171,2.745845079421997,3.1193270683288574,11778637
2024-03-16,2.7354929447174072,2.7354929447174072,3.305104970932007,2.6839439868927,2.963160991668701,6494770
2024-03-17,2.813554048538208,2.813554048538208,2.817375898361206,2.4912641048431396,2.7354929447174072,7996260
2024-03-18,2.663918972015381,2.663918972015381,2.9057021141052246,2.5900468826293945,2.808216094970703,6790948
2024-03-19,2.456866979598999,2.456866979598999,2.8748059272766113,2.3645451068878174,2.663918972015381,10636330
2024-03-20,2.7689640522003174,2.7689640522003174,2.7689640522003174,2.3831710815429688,2.456866979598999,7468017
2024-03-21,2.7227609157562256,2.7227609157562256,2.9419429302215576,2.6683349609375,2.7689640522003174,20315563
2024-03-22,2.7733240127563477,2.7733240127563477,2.795135021209717,2.6013689041137695,2.7227609157562256,5718610
2024-03-23,2.6931509971618652,2.6931509971618652,3.02315092086792,2.6827681064605713,2.7733240127563477,90312936
2024-03-24,2.8341140747070312,2.8341140747070312,2.835982084274292,2.630181074142456,2.6931509971618652,10303454
2024-03-25,3.0970420837402344,3.0970420837402344,3.1045479774475098,2.735306978225708,2.8345189094543457,9551290
2024-03-26,3.0799849033355713,3.0799849033355713,3.1586999893188477,2.928579092025757,3.0970420837402344,20081794
2024-03-27,2.9343340396881104,2.9343340396881104,3.201853036880493,2.8378140926361084,3.0799849033355713,15036634
2024-03-28,3.0063390731811523,3.0063390731811523,3.101167917251587,2.874174118041992,2.9343340396881104,9513994
2024-03-29,2.9975318908691406,2.9975318908691406,3.133357048034668,2.9467389583587646,3.0063390731811523,6868313
2024-03-30,2.9470419883728027,2.9470419883728027,3.1266720294952393,2.9267148971557617,2.9975318908691406,3395323
2024-03-31,3.0637409687042236,3.0637409687042236,3.3061161041259766,2.9294679164886475,2.9470419883728027,13902842
2024-04-01,2.9781200885772705,2.9781200885772705,3.183551073074341,2.8688719272613525,3.0637409687042236,8643401
2024-04-02,2.6009440422058105,2.6009440422058105,3.1393160820007324,2.600939989089966,2.9781200885772705,6357051
2024-04-03,2.755702018737793,2.755702018737793,3.147797107696533,2.597743034362793,2.6009440422058105,8233602
2024-04-04,2.991586923599243,2.991586923599243,3.0996320247650146,2.6880040168762207,2.755702018737793,4150772
2024-04-05,3.0839169025421143,3.0839169025421143,3.290787935256958,2.8927760124206543,2.991586923599243,3346038
2024-04-06,3.1078059673309326,3.1078059673309326,3.54850697517395,2.7334680557250977,3.0839169025421143,3103932
2024-04-07,3.5425620079040527,3.5425620079040527,3.54624605178833,2.707469940185547,3.1078059673309326,2597531
2024-04-08,3.717133045196533,3.717133045196533,3.9594619274139404,2.7368850708007812,3.5425620079040527,8025539
2024-04-09,3.8432741165161133,3.8432741165161133,4.045713901519775,2.8263299465179443,3.717133045196533,8064295
2024-04-10,2.860625982284546,2.860625982284546,4.058771133422852,2.728861093521118,3.8432741165161133,64582596
2024-04-11,3.3329410552978516,3.3329410552978516,3.3360819816589355,2.7261149883270264,2.8606250286102295,13920467
2024-04-12,2.8018200397491455,2.8018200397491455,6.988974094390869,2.47953200340271,3.3329410552978516,9104181
2024-04-13,2.643760919570923,2.643760919570923,3.31820011138916,2.0946969985961914,2.8018200397491455,6758111
2024-04-14,2.465029001235962,2.465029001235962,3.5247960090637207,2.3392109870910645,2.643760919570923,5285742
2024-04-15,2.3672969341278076,2.3672969341278076,3.3602020740509033,2.260845899581909,2.465029001235962,28911122
2024-04-16,2.525378942489624,2.525378942489624,3.244385004043579,2.189805030822754,2.3672969341278076,4772119
2024-04-17,2.2453830242156982,2.2453830242156982,3.556736946105957,2.0782010555267334,2.525378942489624,3024188
2024-04-18,2.3586349487304688,2.3586349487304688,3.2558820247650146,2.0762410163879395,2.2453830242156982,3126963
2024-04-19,2.433100938796997,2.433100938796997,3.9451489448547363,2.044595956802368,2.3586349487304688,3211611
2024-04-20,2.3323609828948975,2.3323609828948975,2.5500049591064453,2.175950050354004,2.433100938796997,2034531
2024-04-21,2.3329319953918457,2.3329319953918457,2.5376949310302734,2.173922061920166,2.3323609828948975,3302084
2024-04-22,2.327054977416992,2.327054977416992,2.5732340812683105,2.2867510318756104,2.3329319953918457,7116123
2024-04-23,2.4179160594940186,2.4179160594940186,3.0617849826812744,2.2807490825653076,2.327054977416992,5084568
2024-04-24,2.4015400409698486,2.4015400409698486,2.6569950580596924,2.334520101547241,2.4179160594940186,2895494
2024-04-25,2.202578067779541,2.202578067779541,2.4061388969421387,2.1548919677734375,2.4015400409698486,2147595
2024-04-26,2.5543479919433594,2.5543479919433594,2.725153923034668,2.1685149669647217,2.202578067779541,1998165
2024-04-27,2.244874954223633,2.244874954223633,4.926761150360107,2.2004590034484863,2.5543479919433594,14118883
2024-04-28,2.2237749099731445,2.2237749099731445,2.3665809631347656,2.1927599906921387,2.244874954223633,7452378
2024-04-29,2.3314669132232666,2.3314669132232666,2.3511359691619873,2.133241891860962,2.2237749099731445,1922759
2024-04-30,2.1855239868164062,2.1855239868164062,2.3904929161071777,2.0458478927612305,2.3314669132232666,1766504
2024-05-01,2.1568500995635986,2.1568500995635986,4.505237102508545,1.8819990158081055,2.1855239868164062,2473777
2024-05-02,2.377465009689331,2.377465009689331,4.4300408363342285,1.9537489414215088,2.1568500995635986,1572229
2024-05-03,2.2419519424438477,2.2419519424438477,2.449877977371216,2.0571799278259277,2.377465009689331,5049417
2024-05-04,2.2123379707336426,2.2123379707336426,2.3037619590759277,2.1316020488739014,2.2419519424438477,3529369
2024-05-05,2.219665050506592,2.219665050506592,5.581034183502197,2.146794080734253,2.2123379707336426,5771883
2024-05-06,2.3614230155944824,2.3614230155944824,2.3812549114227295,2.1518290042877197,2.219665050506592,1868322
2024-05-07,2.191622018814087,2.191622018814087,2.4544999599456787,2.1453680992126465,2.3614230155944824,1153758
2024-05-08,2.129302978515625,2.129302978515625,2.264714002609253,2.054102897644043,2.191622018814087,1562151
2024-05-09,2.407396078109741,2.407396078109741,2.407599925994873,2.0522611141204834,2.129302978515625,767048
2024-05-10,2.1135799884796143,2.1135799884796143,2.4165990352630615,2.0374770164489746,2.407396078109741,7210926
2024-05-11,2.2390100955963135,2.2390100955963135,2.3749449253082275,2.0572431087493896,2.1135799884796143,909492
2024-05-12,2.3016180992126465,2.3016180992126465,2.3213400840759277,2.104944944381714,2.2390100955963135,656286
2024-05-13,2.421734094619751,2.421734094619751,2.435105085372925,2.0109219551086426,2.3016140460968018,1415252
2024-05-14,2.0233969688415527,2.0233969688415527,2.423769950866699,2.023094892501831,2.421734094619751,1483507
2024-05-15,2.107635974884033,2.107635974884033,2.1182949542999268,1.9774999618530273,2.0233969688415527,2664020
2024-05-16,2.0940349102020264,2.0940349102020264,2.119921922683716,2.0638620853424072,2.107635974884033,986171
2024-05-17,2.133765935897827,2.133765935897827,2.1389288902282715,2.0734219551086426,2.0940349102020264,794888
2024-05-18,2.1182849407196045,2.1182849407196045,2.136720895767212,2.1050000190734863,2.133765935897827,673876
2024-05-19,2.0577540397644043,2.0577540397644043,2.1374640464782715,2.0534749031066895,2.1182849407196045,814365
2024-05-20,2.1318719387054443,2.1318719387054443,6.440192222595215,2.0273211002349854,2.0577540397644043,909713
2024-05-21,2.1342389583587646,2.1342389583587646,2.138024091720581,2.0900089740753174,2.1318719387054443,1259643
2024-05-22,2.0953869819641113,2.0953869819641113,2.1351020336151123,2.0782649517059326,2.1342389583587646,861863
2024-05-23,2.085089921951294,2.085089921951294,2.1139979362487793,2.025942087173462,2.0953869819641113,915925
2024-05-24,2.083034038543701,2.083034038543701,2.104624032974243,2.0498108863830566,2.085089921951294,511161
