Date,Adj Close,Close,High,Low,Open,Volume
2024-01-01,0.5966879725456238,0.5966879725456238,0.5968679785728455,0.5782279968261719,0.5793780088424683,18140697
2024-01-02,0.6043919920921326,0.6043919920921326,0.6044459939002991,0.5948359966278076,0.5966839790344238,16941139
2024-01-03,0.6279550194740295,0.6279550194740295,0.6401169896125793,0.6044039726257324,0.6044039726257324,28566116
2024-01-04,0.6716189980506897,0.6716189980506897,0.6808450222015381,0.6279330253601074,0.6279330253601074,26479914
2024-01-05,0.640250027179718,0.640250027179718,0.6748470067977905,0.640250027179718,0.6716390252113342,18964170
2024-01-06,0.6146469712257385,0.6146469712257385,0.640254020690918,0.6146399974822998,0.640254020690918,13395741
2024-01-07,0.6149770021438599,0.6149770021438599,0.6229829788208008,0.6065970063209534,0.6146489977836609,13693711
2024-01-08,0.6337800025939941,0.6337800025939941,0.6377769708633423,0.599560022354126,0.6149830222129822,18722111
2024-01-09,0.6344550251960754,0.6344550251960754,0.6407790184020996,0.6311450004577637,0.6337609887123108,15340479
2024-01-10,0.6276760101318359,0.6276760101318359,0.6351640224456787,0.613768994808197,0.6344550251960754,18750338
2024-01-11,0.6267079710960388,0.6267079710960388,0.6350769996643066,0.6104320287704468,0.6276760101318359,18965647
2024-01-12,0.6002690196037292,0.6002690196037292,0.6267079710960388,0.6000499725341797,0.6267079710960388,15833791
2024-01-13,0.6009659767150879,0.6009659767150879,0.6014410257339478,0.5941529870033264,0.6002690196037292,11949984
2024-01-14,0.6061580181121826,0.6061580181121826,0.6066409945487976,0.6008089780807495,0.6009659767150879,11066965
2024-01-15,0.6026710271835327,0.6026710271835327,0.606948971748352,0.598209023475647,0.6061580181121826,13206311
2024-01-16,0.6052389740943909,0.6052389740943909,0.6082410216331482,0.5938839912414551,0.6026710271835327,15115720
2024-01-17,0.6029340028762817,0.6029340028762817,0.606810986995697,0.6017019748687744,0.6052389740943909,13246185
2024-01-18,0.6185320019721985,0.6185320019721985,0.6239680051803589,0.6029300093650818,0.6029340028762817,20084965
2024-01-19,0.5999950170516968,0.5999950170516968,0.6188160181045532,0.5950319766998291,0.6185320019721985,21562044
2024-01-20,0.6042330265045166,0.6042330265045166,0.6063299775123596,0.5953490138053894,0.5999950170516968,16855547
2024-01-21,0.5988559722900391,0.5988559722900391,0.6044729948043823,0.5987449884414673,0.6042810082435608,14930422
2024-01-22,0.5820459723472595,0.5820459723472595,0.6000019907951355,0.5814089775085449,0.5988559722900391,16987410
2024-01-23,0.5777199864387512,0.5777199864387512,0.5896350145339966,0.5703709721565247,0.5820459723472595,17452843
2024-01-24,0.5848569869995117,0.5848569869995117,0.587431013584137,0.5766929984092712,0.5777199864387512,22869009
2024-01-25,0.5805310010910034,0.5805310010910034,0.5853899717330933,0.5781279802322388,0.5848569869995117,13896584
2024-01-26,0.5935239791870117,0.5935239791870117,0.5949249863624573,0.5787249803543091,0.5805310010910034,16596565
2024-01-27,0.5901479721069336,0.5901479721069336,0.5989869832992554,0.5879560112953186,0.5935239791870117,22080511
2024-01-28,0.5884969830513,0.5884969830513,0.5920979976654053,0.5814319849014282,0.5901479721069336,25296888
2024-01-29,0.5907469987869263,0.5907469987869263,0.5910410284996033,0.5870540142059326,0.5884969830513,13865091
2024-01-30,0.5979599952697754,0.5979599952697754,0.6002669930458069,0.5907469987869263,0.5907469987869263,16660140
2024-01-31,0.5965700149536133,0.5965700149536133,0.6047289967536926,0.5931360125541687,0.5979599952697754,25213105
2024-02-01,0.6215100288391113,0.6215100288391113,0.6268680095672607,0.5946329832077026,0.5965700149536133,37950287
2024-02-02,0.6320509910583496,0.6320509910583496,0.6373890042304993,0.617605984210968,0.6215100288391113,42363766
2024-02-03,0.630731999874115,0.630731999874115,0.6327430009841919,0.6265829801559448,0.6320509910583496,15209977
2024-02-04,0.6364589929580688,0.6364589929580688,0.6368240118026733,0.6280210018157959,0.630731999874115,14166480
2024-02-05,0.6404449939727783,0.6404449939727783,0.641631007194519,0.6325169801712036,0.6364589929580688,21113646
2024-02-06,0.6350110173225403,0.6350110173225403,0.6414470076560974,0.6341300010681152,0.6404449939727783,12194436
